method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit
custom_gurobi,"[100000, 100, 100, 100, 1]",10020400,51,0.0,1.0402870667500153,1.0402871370315552,6.646214485168457,14.724153280258179,2,600
custom_gurobi,"[100000, 100, 100, 100, 1]",5010351,51,0.5,0.9231761144753965,1.0575140714645386,3.8425960540771484,13.504652500152588,2,600
custom_gurobi,"[100000, 100, 100, 100, 1]",1002311,51,0.9,0.29754767228734424,1.0402871370315552,2.2851321697235107,11.838912725448608,2,600
custom_gurobi,"[100000, 100, 100, 100, 1]",501306,51,0.95,0.1670966619762959,1.0402871370315552,2.220071792602539,12.199181318283081,2,600
custom_gurobi,"[100000, 100, 100, 100, 1]",100502,51,0.99,0.05385052466570714,1.0402871370315552,1.5806841850280762,11.388201713562012,2,600
custom_gurobi,"[100000, 100, 100, 100, 1]",50401,51,0.995,0.03993904369271444,1.0575140714645386,1.5840609073638916,11.494153499603271,2,600
