method,model_size,parameters,seed,prune_amount,x_max,max_,first_max,time_count,start_count,valid_start_count,original_max,update_list
RW,"[100, 100, 100, 100, 1]","[0.01, 0.05]",51,0.0,"[1.0, 0.0, 0.0, 0.0, 0.16917010100022611, 1.0, 1.0, 0.40077104284431525, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.37358990845780754, 1.0, 0.6999874879039222, 0.0, 0.0, 1.0, 0.0, 0.9263588286657444, 1.0, 0.29573506152344137, 0.11880278087089723, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5499860900156941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5876535039821934, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.5871294404489545, 0.0, 1.0, 1.0, 0.0, 0.7960975565942063, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7686577490219061, 0.0, 1.0, 0.685850440233188, 0.5742183726174653, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0675793089615465, 1.0, 0.43062622758731656, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.32704944461123964, 0.0, 0.0, 0.0, 0.572055240370389, 1.0]",0.06911112368106842,0.06049278751015663,120.04472851753235,20,20,0.06911112368106842,"[[0.06049278751015663, [1.0, 0.0, 0.0, 1.0, 0.4608230624390117, 0.0, 1.0, 0.8661093818132428, 0.0, 1.0, 0.0, 0.9105503763012446, 0.7002743858809193, 1.0, 0.0, 0.0, 0.6690216501606876, 0.0, 0.05710443106921506, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.8451408640886727, 0.4552349005002736, 0.7635423744548666, 0.2225036392693245, 0.24814527284519722, 0.0, 0.0, 0.8093913363892254, 0.0, 1.0, 0.9005473860842215, 0.0, 0.0, 0.0, 0.060450204948578765, 0.0, 1.0, 1.0, 0.07689532879068224, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4907964040358243, 0.5682743511205102, 0.0, 1.0, 1.0, 0.0, 0.978991970645595, 1.0, 1.0, 0.9774939674292487, 0.0, 0.0, 1.0, 0.7376474377048503, 1.0, 0.15434925132265273, 0.0, 0.0, 0.0, 0.150938168716089, 0.0, 0.5964293604982319, 0.0, 0.0, 1.0, 0.7252231863410662, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.10717598250828259, 0.3259024252787423, 1.0, 1.0, 1.0, 1.0, 0.2733285115855796, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.22542670147931054, 1.0, 0.10525344513312458], 1, 1, 5.299989223480225], [0.06660622358322144, [1.0, 1.0, 0.0, 0.3142806944376165, 0.0, 0.5949522202916637, 1.0, 1.0, 0.0, 0.9613111436555104, 0.0, 0.0, 0.25489751484334383, 1.0, 0.0, 0.0, 0.9872851906204707, 0.856108554343402, 1.0, 0.9829683485368406, 0.0, 0.7222510386852479, 1.0, 0.0, 0.03358257494899941, 0.0, 0.0, 1.0, 1.0, 0.12051161098015915, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0619496433798702, 0.80567387980282, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.9322534324673951, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.8784055326360968, 0.4022181547954078, 0.44397215838284476, 0.8728267785823755, 0.0, 1.0, 0.42255435994446827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3211643901493298, 0.0, 0.9940338976626799, 1.0, 1.0, 0.6230275458404374, 1.0, 1.0, 0.9340047077493526, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.14121927804433942, 0.0, 0.0, 1.0, 0.48220054557036224, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6163496373098207, 0.0, 0.0], 2, 2, 10.958545207977295], [0.06911112368106842, [1.0, 0.0, 0.0, 0.0, 0.16917010100022611, 1.0, 1.0, 0.40077104284431525, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.37358990845780754, 1.0, 0.6999874879039222, 0.0, 0.0, 1.0, 0.0, 0.9263588286657444, 1.0, 0.29573506152344137, 0.11880278087089723, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5499860900156941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5876535039821934, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.5871294404489545, 0.0, 1.0, 1.0, 0.0, 0.7960975565942063, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7686577490219061, 0.0, 1.0, 0.685850440233188, 0.5742183726174653, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0675793089615465, 1.0, 0.43062622758731656, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.32704944461123964, 0.0, 0.0, 0.0, 0.572055240370389, 1.0], 3, 3, 16.56159806251526]]"
RW,"[100, 100, 100, 100, 1]","[0.01, 0.05]",51,0.2,"[1.0, 0.7696838727273607, 0.0, 0.029684894526240707, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.3324885172832282, 0.08479210385533618, 0.4959309775662638, 0.0, 0.0, 0.814260607670311, 1.0, 0.06750266553153994, 1.0, 0.0, 1.0, 1.0, 0.7367663682477738, 0.0, 0.4288297513519879, 0.0, 0.7765994183006388, 1.0, 0.1711796722927378, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5091543497036087, 1.0, 0.02954757867981888, 0.6956721458174179, 0.0, 1.0, 1.0, 0.7405546670110893, 0.0, 1.0, 0.784371271003454, 1.0, 1.0, 0.5086518347800294, 0.0, 1.0, 1.0, 0.0, 0.3504692517718908, 0.12718553830796137, 1.0, 0.0, 1.0, 0.8305057706722239, 0.0, 0.0, 0.6105204372371911, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.48153253539599156, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.4678868646533905, 0.43016799253406485, 0.0, 0.02788738501078021, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.018857622638547712]",0.06606248021125793,0.06049278751015663,120.03706502914429,21,21,0.06500017642974854,"[[0.06049278751015663, [1.0, 0.0, 0.0, 1.0, 0.4608230624390117, 0.0, 1.0, 0.8661093818132428, 0.0, 1.0, 0.0, 0.9105503763012446, 0.7002743858809193, 1.0, 0.0, 0.0, 0.6690216501606876, 0.0, 0.05710443106921506, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.8451408640886727, 0.4552349005002736, 0.7635423744548666, 0.2225036392693245, 0.24814527284519722, 0.0, 0.0, 0.8093913363892254, 0.0, 1.0, 0.9005473860842215, 0.0, 0.0, 0.0, 0.060450204948578765, 0.0, 1.0, 1.0, 0.07689532879068224, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4907964040358243, 0.5682743511205102, 0.0, 1.0, 1.0, 0.0, 0.978991970645595, 1.0, 1.0, 0.9774939674292487, 0.0, 0.0, 1.0, 0.7376474377048503, 1.0, 0.15434925132265273, 0.0, 0.0, 0.0, 0.150938168716089, 0.0, 0.5964293604982319, 0.0, 0.0, 1.0, 0.7252231863410662, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.10717598250828259, 0.3259024252787423, 1.0, 1.0, 1.0, 1.0, 0.2733285115855796, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.22542670147931054, 1.0, 0.10525344513312458], 1, 1, 5.293107748031616], [0.061836693435907364, [0.3406037589634484, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.28355606090315993, 0.03169961204270169, 1.0, 0.0, 1.0, 0.608734572396976, 0.0, 0.38469562844505467, 0.10418361349885526, 0.0, 1.0, 0.9547045106966493, 0.9338501340010146, 0.0, 0.34219044112555314, 0.0, 0.20212798994785663, 0.8367664085780282, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5383833012804488, 1.0, 0.6609806892391026, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.8810156706732096, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.9212027868117056, 1.0, 0.06224276358086791, 1.0, 1.0, 0.5121910997152525, 0.0, 0.6807990919502915, 0.0, 0.6645926275100908, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.22912841808901516, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.732411118212054, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05458127989071165, 0.3231966328320131, 1.0], 2, 2, 11.532663106918335], [0.06415526568889618, [1.0, 0.0, 0.0, 0.7246278797721534, 0.0, 0.0, 1.0, 1.0, 0.0, 0.40543363472787175, 0.0, 0.08614332297372541, 0.0, 1.0, 0.0, 0.0, 0.8175557229792095, 0.15189520544360482, 1.0, 1.0, 0.0, 1.0, 1.0, 0.8393326028513857, 0.22221147925725707, 0.0, 0.0, 1.0, 1.0, 0.43700730929513265, 0.0, 0.0, 1.0, 0.754155435097959, 0.13318290888620316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6113103963112793, 0.19546224125152617, 1.0, 1.0, 0.70762798677812, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.22251508994732963, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.17073730784625785, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.7496170516545732, 1.0, 1.0, 0.7864390835301053, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.37038327243358476, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.05395601019781829, 1.0, 0.0, 0.0, 0.6176931444869844, 0.0, 0.0], 4, 4, 22.496511220932007], [0.06500017642974854, [1.0, 0.7696838727273607, 0.0, 0.029684894526240707, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.3324885172832282, 0.08479210385533618, 0.4959309775662638, 0.0, 0.0, 0.814260607670311, 1.0, 0.06750266553153994, 1.0, 0.0, 1.0, 1.0, 0.7367663682477738, 0.0, 0.4288297513519879, 0.0, 0.7765994183006388, 1.0, 0.1711796722927378, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5091543497036087, 1.0, 0.02954757867981888, 0.6956721458174179, 0.0, 1.0, 1.0, 0.7405546670110893, 0.0, 1.0, 0.784371271003454, 1.0, 1.0, 0.5086518347800294, 0.0, 1.0, 1.0, 0.0, 0.3504692517718908, 0.12718553830796137, 1.0, 0.0, 1.0, 0.8305057706722239, 0.0, 0.0, 0.6105204372371911, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.48153253539599156, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.4678868646533905, 0.43016799253406485, 0.0, 0.02788738501078021, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.018857622638547712], 12, 12, 66.53415536880493]]"
RW,"[100, 100, 100, 100, 1]","[0.01, 0.05]",51,0.3,"[1.0, 0.0, 0.0, 0.786618445346413, 0.0, 0.25737865146998085, 1.0, 1.0, 0.0, 1.0, 0.0, 0.045040450461644135, 0.7361810940327567, 1.0, 0.0, 0.0, 0.48474305914707727, 0.0, 0.22418091222675748, 1.0, 0.0, 0.13965622605710504, 1.0, 0.0, 0.4124251693877726, 0.604906583748197, 0.0012680747550433441, 1.0, 0.2899759899242361, 1.0, 0.0, 0.0, 0.06368704869386445, 0.0, 1.0, 0.4328271200199978, 0.0, 0.0, 0.0, 0.6752273380952613, 0.0, 1.0, 1.0, 0.0, 0.4084056353129425, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5673729966633989, 0.0, 0.0, 0.4131451366035895, 0.0, 0.5741864625415252, 0.0, 0.0, 0.0, 0.04472531312690352, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.24888010586665738, 0.055883038788513494, 1.0, 1.0, 0.7466531519591509, 0.13809661139483248, 0.03230012740653945, 0.0, 0.3364539990604358, 1.0, 0.0, 0.0, 0.9756861366980526, 0.0, 0.020856991386752795, 0.7156726377768049, 0.0, 0.0]",0.060731757432222366,0.06049278751015663,120.1709930896759,21,21,0.06720329821109772,"[[0.06049278751015663, [1.0, 0.0, 0.0, 1.0, 0.4608230624390117, 0.0, 1.0, 0.8661093818132428, 0.0, 1.0, 0.0, 0.9105503763012446, 0.7002743858809193, 1.0, 0.0, 0.0, 0.6690216501606876, 0.0, 0.05710443106921506, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.8451408640886727, 0.4552349005002736, 0.7635423744548666, 0.2225036392693245, 0.24814527284519722, 0.0, 0.0, 0.8093913363892254, 0.0, 1.0, 0.9005473860842215, 0.0, 0.0, 0.0, 0.060450204948578765, 0.0, 1.0, 1.0, 0.07689532879068224, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4907964040358243, 0.5682743511205102, 0.0, 1.0, 1.0, 0.0, 0.978991970645595, 1.0, 1.0, 0.9774939674292487, 0.0, 0.0, 1.0, 0.7376474377048503, 1.0, 0.15434925132265273, 0.0, 0.0, 0.0, 0.150938168716089, 0.0, 0.5964293604982319, 0.0, 0.0, 1.0, 0.7252231863410662, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.10717598250828259, 0.3259024252787423, 1.0, 1.0, 1.0, 1.0, 0.2733285115855796, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.22542670147931054, 1.0, 0.10525344513312458], 1, 1, 5.29735541343689], [0.06136200949549675, [0.8405916324438923, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.10430979426937328, 1.0, 0.0, 0.6917593154554232, 0.17146291102370217, 0.0, 0.0, 0.757336989476979, 0.0, 1.0, 1.0, 1.0, 0.0, 0.43512981439033843, 0.0, 0.1829090452593892, 0.2544783995217981, 0.0, 0.2244438341105124, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32631017194307005, 0.32989372235660447, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.873795372258547, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.10438465925969108, 0.0, 0.12197420757693152, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.6254022233159238, 0.200652588178324, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.2836074260751783, 0.26425966888893887, 0.0, 0.0, 0.0, 0.48538582391275054, 1.0], 2, 2, 10.762201309204102], [0.06394585967063904, [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.8605236199474215, 0.0, 1.0, 0.0, 1.0, 0.5151925722054989, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.8943045890892822, 1.0, 1.0, 0.028808539147455445, 0.8672535259145059, 0.9240533559491697, 1.0, 0.0, 0.5458680657075181, 0.0, 0.014874637823561895, 0.31402296859303946, 0.0, 0.41953154012312033, 0.3756401250569861, 0.0, 0.0, 0.0, 0.19663562560440637, 0.0, 1.0, 1.0, 0.8207364594715397, 0.0, 0.0, 1.0, 1.0, 1.0, 0.2933506039710056, 0.5748199959640135, 0.0, 1.0, 1.0, 0.0, 0.49892099599112927, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.6339754741630457, 0.0, 0.0, 0.5919591604017418, 0.0, 0.0, 0.7849693844361648, 0.0, 0.6077208505165965, 1.0, 0.8856922277217752, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.04329292214880983, 0.0, 1.0, 0.7493594169978998, 1.0, 0.06129513239788429, 0.0, 0.6776835684874081, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.9196333322749586, 1.0, 0.0], 3, 3, 17.686200380325317], [0.06548096239566803, [0.7946410500342616, 1.0, 0.0, 0.0, 0.0, 0.11493318060427636, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.9682239456636947, 0.0, 0.2617109897946421, 1.0, 0.0, 1.0, 0.26935538674070564, 0.0, 0.0, 1.0, 0.19764491046009564, 0.42359215501486336, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3104387452582996, 0.3741826594351739, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.9708076267140382, 0.0, 1.0, 0.7144531085063132, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5770619458980949, 0.5305005648612235, 0.0, 0.04094854334157323, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.42341245184070875, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.48759806639942843, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.08233110172375309, 0.8609099427560797, 0.0, 0.0, 0.936875516697629, 0.04456187222276029, 1.0, 0.0, 0.0, 0.24695734885008758, 0.0, 0.0, 1.0, 0.0, 0.36788604451180834], 7, 7, 40.086660623550415], [0.06550605595111847, [0.9091286089318227, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.11281617368539998, 0.0, 0.8629687907482595, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.284673400020211, 1.0, 0.0, 0.952660526944509, 0.0, 0.0, 0.06304909552552133, 1.0, 0.06847969104595428, 0.464035054973668, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25737258775995847, 0.761181512046988, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.7000817435108455, 1.0, 1.0, 0.3069422271431246, 0.0, 1.0, 0.6938474943061603, 0.6192326431712715, 0.0, 0.07892306418104754, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.7032555686208635, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.857317069871536, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.3269786787355879, 0.3680240523750179, 0.2401492716379754, 0.2002439784154956, 1.0, 0.21325462324080505, 1.0, 0.0, 0.0, 0.47512740013865373, 0.0, 0.0, 1.0, 0.0, 0.35611949580534874], 9, 9, 49.63519024848938], [0.06720329821109772, [1.0, 0.0, 0.0, 0.786618445346413, 0.0, 0.25737865146998085, 1.0, 1.0, 0.0, 1.0, 0.0, 0.045040450461644135, 0.7361810940327567, 1.0, 0.0, 0.0, 0.48474305914707727, 0.0, 0.22418091222675748, 1.0, 0.0, 0.13965622605710504, 1.0, 0.0, 0.4124251693877726, 0.604906583748197, 0.0012680747550433441, 1.0, 0.2899759899242361, 1.0, 0.0, 0.0, 0.06368704869386445, 0.0, 1.0, 0.4328271200199978, 0.0, 0.0, 0.0, 0.6752273380952613, 0.0, 1.0, 1.0, 0.0, 0.4084056353129425, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5673729966633989, 0.0, 0.0, 0.4131451366035895, 0.0, 0.5741864625415252, 0.0, 0.0, 0.0, 0.04472531312690352, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.24888010586665738, 0.055883038788513494, 1.0, 1.0, 0.7466531519591509, 0.13809661139483248, 0.03230012740653945, 0.0, 0.3364539990604358, 1.0, 0.0, 0.0, 0.9756861366980526, 0.0, 0.020856991386752795, 0.7156726377768049, 0.0, 0.0], 11, 11, 62.18721413612366]]"
RW,"[100, 100, 100, 100, 1]","[0.01, 0.05]",51,0.5,"[1.0, 1.0, 0.0, 0.04966067293992624, 0.011651383424747936, 0.6668419007031657, 1.0, 0.5586221879314155, 0.0, 0.7723302933623564, 0.0, 1.0, 0.0, 0.6760922109070726, 0.0, 0.0, 1.0, 0.0, 0.9707742356809195, 1.0, 0.0, 1.0, 1.0, 0.11813629655016264, 0.6528392890068894, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0057422302534062605, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3194621539501526, 0.10181310607730161, 1.0, 0.16831702162373172, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.26481286777347435, 1.0, 0.0, 1.0, 0.5227135092752271, 0.23110593949133193, 1.0, 0.774506737632149, 0.0, 0.0, 1.0, 0.0641343946173756, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.15964811163289536, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.8739217343630084, 1.0, 1.0, 0.02743744417239776, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.05301432278755908, 0.18979907414351785, 1.0, 0.0, 0.0, 0.9802944436552183, 0.0, 0.0, 0.0, 0.0, 0.05381800626704991]",0.061092961579561234,0.06049278751015663,120.1048493385315,20,20,0.06993664801120758,"[[0.06049278751015663, [1.0, 0.0, 0.0, 1.0, 0.4608230624390117, 0.0, 1.0, 0.8661093818132428, 0.0, 1.0, 0.0, 0.9105503763012446, 0.7002743858809193, 1.0, 0.0, 0.0, 0.6690216501606876, 0.0, 0.05710443106921506, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.8451408640886727, 0.4552349005002736, 0.7635423744548666, 0.2225036392693245, 0.24814527284519722, 0.0, 0.0, 0.8093913363892254, 0.0, 1.0, 0.9005473860842215, 0.0, 0.0, 0.0, 0.060450204948578765, 0.0, 1.0, 1.0, 0.07689532879068224, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4907964040358243, 0.5682743511205102, 0.0, 1.0, 1.0, 0.0, 0.978991970645595, 1.0, 1.0, 0.9774939674292487, 0.0, 0.0, 1.0, 0.7376474377048503, 1.0, 0.15434925132265273, 0.0, 0.0, 0.0, 0.150938168716089, 0.0, 0.5964293604982319, 0.0, 0.0, 1.0, 0.7252231863410662, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.10717598250828259, 0.3259024252787423, 1.0, 1.0, 1.0, 1.0, 0.2733285115855796, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.22542670147931054, 1.0, 0.10525344513312458], 1, 1, 5.28555154800415], [0.06864693760871887, [1.0, 0.1332740953568935, 0.0, 0.31573242112335087, 0.0, 0.8131070074498028, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.8646382970032257, 0.02524191253383914, 0.6012988995817579, 0.0, 0.9947410728437514, 0.0, 1.0, 0.0, 0.1917777830250442, 0.2577768653968143, 0.0, 0.25763814042577443, 1.0, 0.23454702812528277, 1.0, 0.3546841559820588, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.034882267165145815, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.8377675524190182, 1.0, 0.6149959797665525, 0.5210364022373688, 1.0, 1.0, 1.0, 1.0, 0.7257758280430437, 0.0, 0.15695872794081955, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5016136520333059, 1.0, 0.20174123173706396, 1.0, 0.0, 1.0, 1.0, 0.0, 0.7728919102262083, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.30367111731161084, 0.0, 1.0, 1.0], 3, 3, 17.793773412704468], [0.06993664801120758, [1.0, 1.0, 0.0, 0.04966067293992624, 0.011651383424747936, 0.6668419007031657, 1.0, 0.5586221879314155, 0.0, 0.7723302933623564, 0.0, 1.0, 0.0, 0.6760922109070726, 0.0, 0.0, 1.0, 0.0, 0.9707742356809195, 1.0, 0.0, 1.0, 1.0, 0.11813629655016264, 0.6528392890068894, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0057422302534062605, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3194621539501526, 0.10181310607730161, 1.0, 0.16831702162373172, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.26481286777347435, 1.0, 0.0, 1.0, 0.5227135092752271, 0.23110593949133193, 1.0, 0.774506737632149, 0.0, 0.0, 1.0, 0.0641343946173756, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.15964811163289536, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.8739217343630084, 1.0, 1.0, 0.02743744417239776, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.05301432278755908, 0.18979907414351785, 1.0, 0.0, 0.0, 0.9802944436552183, 0.0, 0.0, 0.0, 0.0, 0.05381800626704991], 7, 7, 42.26248288154602]]"
