method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",20403201,50,0.8,0.0441314532672713,0.0436333045363426,14.34786820411682,614.5349805355072,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,50,0.9,0.4166323978813953,0.2753640115261078,92.37982988357544,600.4489984512329,763,600,0.9622607231140136
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",202101,50,0.9,0.098604084929495,0.1504457890987396,6.037660121917725,603.1205432415009,4,600,0.8362342715263367
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",11021001,50,0.9,0.0036295583111939,0.057488027960062,639.0591151714325,639.1972670555115,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",12311,50,0.9,-0.125035797940913,-0.1269431561231613,0.673607587814331,0.6969752311706543,2,600,0.2446022629737854
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",303101,50,0.9,-0.0022925826380381,-0.0101405158638954,19.63893485069275,604.6150279045105,4,600,0.2531062364578247
no_warm_start_dense_passing,"[1000, 10000, 10000, 10000, 1]",21031001,50,0.9,-inf,-inf,,677.0518624782562,0,600,
no_warm_start_dense_passing,"[10000, 100, 100, 1]",101211,50,0.9,1.8368591720128824,1.6842552423477173,587.0885317325592,603.7751896381378,2405,600,3.460690259933472
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",1102101,50,0.9,0.5997523074974275,0.3516461551189422,29.582486629486084,604.1914432048798,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",20021001,50,0.9,0.0034677509149398,0.0253267399966716,652.1844823360443,652.4533903598785,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",102311,50,0.9,0.4814399137068129,0.4289984703063965,576.7905032634735,601.1803207397461,332,600,0.8198442459106445
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",30031001,50,0.9,0.0107359821046112,-0.0276840515434741,695.6679482460022,695.9352073669434,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",1001211,50,0.9,4.566712859195354,4.379303455352783,25.254350662231445,602.1587436199188,20,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",10102101,50,0.9,0.0576339407608977,0.0553139969706535,8.453751802444458,608.5524702072144,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",1002311,50,0.9,0.0865104857759566,0.0806682556867599,339.2661073207855,602.8472349643707,3,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,50,0.95,0.0793873767569683,0.0856147557497024,0.2921366691589355,0.3003318309783935,2,600,0.9622607231140136
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",102051,50,0.95,0.0456918357975667,0.1147472634911537,5.61342978477478,602.8055350780487,5,600,0.8362342715263367
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",5520501,50,0.95,0.00110640283674,0.0137056894600391,157.14812684059143,630.9561808109283,5,600,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",6306,50,0.95,-0.114953765589174,-0.1269431561231613,0.6550793647766113,0.6705257892608643,2,600,0.2446022629737854
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",153051,50,0.95,-0.0148921820908428,-0.0028226599097251,13.136373043060305,604.527107000351,3,600,0.2531062364578247
no_warm_start_dense_passing,"[1000, 10000, 10000, 10000, 1]",10530501,50,0.95,-0.0047780382701694,-0.0120076220482587,673.5676832199097,673.7908453941345,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 1]",50706,50,0.95,1.1124074845237888,1.0631773471832275,357.65821385383606,601.6246705055237,4242,600,3.460690259933472
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",552051,50,0.95,0.0155673736142845,0.016851658001542,5.682121276855469,6.259531497955322,3,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",10020501,50,0.95,-0.0035175596069844,0.0253267399966716,641.1090931892395,641.2619976997375,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",51306,50,0.95,0.398219614196644,0.3576819002628326,447.3944857120514,600.560962677002,1626,600,0.8198442459106445
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",603051,50,0.95,0.0106278072684852,0.0085941972211003,5.981124639511108,8.163318872451782,4,600,
