method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,51,0.0,1.181117694244609,1.1811176538467407,562.3197088241577,600.4148931503296,423,600,0.9171633124351501
