method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",51003501,50,0.5,0.04112981725129197,0.043633297085762024,27.951974153518677,629.9543828964233,1,600,
