method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",5103051,51,0.95,0.01450739256991573,-0.017592642456293106,11.100263118743896,611.2089202404022,1,600,
