method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 100, 100, 1]",1001211,51,0.9,5.3495505111585455,5.25545597076416,27.704572200775146,602.7009093761444,38,600,
