method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",60351,51,0.5,0.14303148465183527,0.13457328081130981,0.6302535533905029,600.4970638751984,641,600,0.38343125581741333
